,words,word_probs,word_labels
135,"['The', 'image', 'features', 'a', 'group', 'of', 'people', 'on', 'a', 'boat', 'in', 'the', 'ocean,', 'enjoying', 'the', 'view', 'of', 'the', 'mountains', 'around', 'them.', 'Most', 'of', 'the', 'individuals', 'are', 'wearing', 'yellow', 'jackets,', 'making', 'the', 'scene', 'more', 'vibrant.', 'Among', 'the', 'group,', 'two', 'individuals', 'have', 'their', 'backs', 'turned', 'away', 'from', 'the', 'camera,', 'while', 'the', 'rest', 'are', 'facing', 'forward.', 'The', 'people', 'are', 'seated', 'in', 'chairs,', 'scattered', 'around', 'the', 'boat,', 'creating', 'a', 'lively', 'atmosphere.', 'The', 'boat', 'appears', 'to', 'be', 'part', 'of', 'the', 'expedition', 'in', 'the', 'Antarctic.</s>']","[0.767, 0.797, 0.355, 0.945, 0.769, 0.999, 0.727, 0.149, 0.944, 0.364, 0.208, 0.696, 0.389, 0.207, 0.12, 0.115, 0.464, 0.478, 0.241, 0.068, 0.007904, 0.014, 0.869, 0.807, 0.349, 0.52, 0.716, 0.004, 0.009085000000000001, 0.059, 0.314, 0.83, 0.152, 0.79, 0.034, 0.8, 0.446, 0.051, 0.129, 0.052, 0.076, 0.181, 0.77, 0.139, 0.858, 0.931, 0.453, 0.047, 0.5, 0.43, 0.341, 0.669, 0.344, 0.213, 0.17, 0.254, 0.17, 0.201, 0.042, 0.03, 0.286, 0.972, 0.924, 0.201, 0.91, 0.56, 0.766, 0.285, 0.238, 0.23, 0.965, 0.965, 0.009, 0.989, 0.077, 0.093, 0.012, 0.369, 0.237]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
136,"['In', 'the', 'image,', 'there', 'are', 'two', 'people,', 'both', 'wearing', 'camouflage', 'tactical', 'uniforms,', 'holding', 'guns', 'as', 'they', 'stand', 'on', 'a', 'lush', 'hill.', 'They', 'seem', 'to', 'be', 'soldiers,', 'poised', 'and', 'ready', 'for', 'action.', 'The', 'presence', 'of', 'a', 'backpack', 'and', 'a', 'handgun', 'suggests', 'an', 'outdoor', 'adventure', 'or', 'military', 'operation.', 'The', 'image', 'appears', 'to', 'be', 'a', 'black', 'and', 'white', 'photo,', 'adding', 'to', 'the', 'sense', 'of', 'history', 'or', 'tactical', 'scenario.</s>']","[0.258, 0.77, 0.937, 0.593, 0.936, 0.952, 0.035, 0.299, 0.42, 0.587, 0.001, 0.213, 0.034, 0.57, 0.03, 0.836, 0.426, 0.547, 0.8, 0.0, 0.127, 0.236, 0.203, 0.896, 0.993, 0.074, 0.004, 0.608, 0.817, 0.638, 0.724, 0.373, 0.034, 1.0, 0.133, 0.442, 0.153, 0.72, 0.411, 0.136, 0.003, 0.202, 0.279, 0.689, 0.264, 0.434, 0.353, 0.078, 0.057, 0.936, 0.741, 0.182, 0.414, 0.934, 1.0, 0.0019039999999999999, 0.112, 0.203, 0.83, 0.13, 0.997, 0.429, 0.445, 0.012, 0.038]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False]"
137,"['The', 'image', 'features', 'men', 'with', 'long', 'hair', 'sitting', 'on', 'the', 'ground', 'holding', 'soda', 'bottles.', 'There', 'are', 'two', 'men', 'in', 'the', 'scene,', 'both', 'wearing', 'orange', 'clothing.', 'One', 'of', 'the', 'bottles', 'is', 'positioned', 'slightly', 'to', 'the', 'left', 'of', 'center,', 'while', 'the', 'other', 'bottle', 'is', 'aligned', 'more', 'to', 'the', 'right.', 'In', 'addition,', 'there', 'is', 'a', 'handbag', 'placed', 'on', 'the', 'ground', 'in', 'the', 'upper-left', 'quadrant.', 'The', 'men', 'seem', 'at', 'ease', 'in', 'each', ""other's"", 'company', 'as', 'they', 'enjoy', 'their', 'beverages.', 'However,', 'the', 'soda', 'bottles', 'are', 'not', 'Coke', 'bottles;', 'they', 'are', 'just', 'bottles.</s>']","[0.694, 0.86, 0.401, 0.001, 0.06, 0.637, 0.09, 0.405, 0.738, 0.574, 0.756, 0.001, 0.018, 0.028728, 0.197, 0.796, 0.425, 0.506, 0.489, 0.879, 0.823, 0.094, 0.366, 0.516, 0.0083, 0.565, 0.429, 0.797, 0.012, 0.563, 0.067, 0.014, 0.151, 0.985, 0.723, 0.725, 0.018, 0.87, 0.994, 0.981, 0.366, 0.953, 0.001, 0.361, 0.181, 0.998, 0.791, 0.042, 0.612, 0.771, 0.69, 0.87, 0.077, 0.353, 0.223, 0.987, 0.876, 0.096, 0.29, 0.019, 0.074, 0.414, 0.323, 0.357, 0.003, 0.989, 0.103, 0.187, 0.994, 0.968, 0.141, 0.997, 0.664, 0.89, 0.247, 0.022, 0.383, 0.067, 0.912, 0.484, 0.325, 0.114, 0.003648, 0.433, 0.798, 0.044, 0.116]","[False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
138,"['The', 'scene', 'features', 'a', 'man', 'dressed', 'in', 'a', 'colorful', 'costume,', 'possibly', 'a', 'Native', 'American', 'headdress,', 'standing', 'in', 'a', 'crowd.', 'He', 'is', 'wearing', 'a', 'feathered', 'headpiece', 'and', 'holding', 'a', 'drum.', 'There', 'are', 'several', 'other', 'people', 'in', 'the', 'scene,', 'both', 'close', 'to', 'the', 'man', 'in', 'the', 'costume', 'and', 'further', 'away.', 'In', 'the', 'background,', 'there', 'are', 'two', 'birds,', 'one', 'located', 'slightly', 'to', 'the', 'left', 'of', 'the', 'man', 'in', 'the', 'costume', 'and', 'the', 'other', 'bird', 'is', 'positioned', 'more', 'towards', 'the', 'right', 'side.', 'The', 'man', 'in', 'the', 'costume', 'appears', 'to', 'be', 'the', 'focal', 'point', 'of', 'the', 'scene,', 'drawing', 'attention', 'with', 'his', 'colorful', 'and', 'unique', 'attire.</s>']","[0.753, 0.218, 0.348, 0.775, 0.351, 0.516, 0.852, 0.413, 0.149, 0.01564, 0.267, 0.272, 0.695, 0.994, 0.018576000000000002, 0.364, 0.436, 0.48, 0.129, 0.369, 0.545, 0.366, 0.77, 0.117, 0.202, 0.469, 0.257, 0.791, 0.227, 0.185, 0.87, 0.515, 0.846, 0.936, 0.549, 0.977, 0.418, 0.085, 0.355, 0.826, 0.723, 0.665, 0.56, 0.77, 0.561, 0.989, 0.536, 0.687, 0.115, 1.0, 1.0, 1.0, 1.0, 1.0, 0.004, 0.001, 1.0, 0.008, 0.063, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.028, 1.0, 1.0, 1.0, 1.0, 0.006, 0.083, 1.0, 0.081, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
139,"['The', 'image', 'features', 'two', 'young', 'children,', 'a', 'boy', 'and', 'a', 'girl,', 'hiding', 'behind', 'a', 'green', 'curtain.', 'The', 'boy', 'is', 'on', 'the', 'left', 'side,', 'while', 'the', 'girl', 'is', 'on', 'the', 'right', 'side.', 'The', 'boy', 'is', 'wearing', 'a', 'grey', 'shirt', 'and', 'the', 'girl', 'is', 'wearing', 'a', 'white', 'shirt.', 'They', 'both', 'appear', 'to', 'be', 'enjoying', 'their', 'playtime', 'and', 'are', 'peeking', 'out', 'from', 'behind', 'the', 'curtain.</s>']","[0.732, 0.919, 0.547, 0.82, 0.432, 0.004986, 0.385, 0.666, 0.96, 0.984, 0.986, 0.176, 0.568, 0.906, 0.353, 0.793, 0.301, 0.517, 0.504, 0.291, 0.991, 0.977, 0.111188, 0.385, 0.998, 0.982, 0.887, 0.552, 0.995, 0.998, 0.20605, 0.275, 0.221, 0.382, 0.5, 0.927, 0.208, 0.786, 0.166, 0.38, 0.96, 0.716, 0.885, 0.975, 0.369, 0.88, 0.181, 0.23, 0.326, 0.791, 0.973, 0.182, 0.369, 0.532, 0.222, 0.076, 0.142, 0.616, 0.843, 0.794, 0.989, 0.985]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
140,"['The', 'scene', 'is', 'set', 'on', 'a', 'boat', 'in', 'the', 'water,', 'where', 'a', 'man', 'is', 'feeding', 'a', 'large', 'flock', 'of', 'seagulls.', 'The', 'man', 'is', 'wearing', 'a', 'yellow', 'jacket', 'and', 'is', 'surrounded', 'by', 'numerous', 'birds,', 'with', 'some', 'of', 'them', 'standing', 'close', 'to', 'him.', 'The', 'seagulls', 'are', 'spread', 'across', 'the', 'boat,', 'with', 'some', 'of', 'them', 'being', 'closer', 'to', 'the', 'man', 'and', 'others', 'further', 'away.', 'The', 'boat', 'is', 'filled', 'with', 'various', 'items,', 'such', 'as', 'a', 'backpack,', 'a', 'handbag,', 'and', 'a', 'couple', 'of', 'bottles.', 'The', 'backpack', 'is', 'located', 'near', 'the', 'middle', 'of', 'the', 'boat,', 'while', 'the', 'handbag', 'is', 'placed', 'a', 'bit', 'higher', 'up.', 'The', 'bottles', 'are', 'scattered', 'across', 'the', 'boat,', 'with', 'some', 'of', 'them', 'being', 'closer', 'to', 'the', 'man', 'and', 'others', 'further', 'away.</s>']","[0.713, 0.187, 0.117, 0.748, 0.592, 0.899, 0.424, 0.242, 0.696, 0.488, 0.457, 0.783, 0.794, 0.625, 0.153, 0.522, 0.449, 0.168, 0.999, 0.24, 0.518, 0.426, 0.57, 0.355, 0.776, 0.709, 0.674, 0.504, 0.331, 0.126, 0.999, 0.272, 0.000692, 0.133, 0.677, 0.235, 0.816, 0.12, 0.239, 0.915, 0.666, 0.377, 0.14, 0.524, 0.131, 0.391, 0.931, 0.868, 0.486, 0.844, 0.094, 0.978, 0.143, 0.372, 0.975, 0.971, 0.438, 0.382, 0.933, 0.263, 0.947, 0.067, 1.0, 1.0, 1.0, 1.0, 1.0, 0.016, 0.132, 0.001, 1.0, 0.033, 1.0, 0.079, 0.006, 0.233, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.012, 1.0, 1.0, 1.0, 1.0, 1.0, 0.012, 0.155, 1.0, 1.0, 1.0, 0.003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.007, 0.055, 1.0, 1.0, 1.0, 0.165, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.005]","[False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
141,"['The', 'image', 'features', 'a', 'bride', 'and', 'groom', 'sitting', 'together', 'in', 'a', 'room.', 'The', 'bride', 'is', 'wearing', 'a', 'white', 'dress,', 'while', 'the', 'groom', 'is', 'dressed', 'in', 'a', 'suit.', 'They', 'are', 'sitting', 'on', 'a', 'couch,', 'with', 'the', 'bride', 'resting', 'her', 'head', 'on', 'the', ""groom's"", 'shoulder.', 'The', 'room', 'is', 'adorned', 'with', 'several', 'pictures', 'on', 'the', 'walls,', 'creating', 'an', 'intimate', 'and', 'cozy', 'atmosphere', 'for', 'the', 'couple.', 'Additionally,', 'there', 'is', 'a', 'vase', 'placed', 'on', 'a', 'surface,', 'adding', 'a', 'decorative', 'element', 'to', 'the', 'scene.</s>']","[0.725, 0.884, 0.378, 0.98, 0.339, 0.955, 0.877, 0.456, 0.346, 0.238, 0.822, 0.299, 0.573, 0.608, 0.83, 0.623, 0.928, 0.526, 0.001812, 0.413, 0.969, 0.978, 0.861, 0.706, 0.899, 0.91, 0.482, 0.533, 0.534, 0.134, 0.646, 0.853, 0.489, 0.225, 0.591, 0.587, 0.071, 0.876, 0.919, 0.987, 0.881, 0.992, 0.802, 0.25, 0.367, 0.26, 0.346, 0.981, 0.219, 0.346, 0.551, 0.983, 0.718, 0.256, 0.291, 0.124, 0.541, 0.316, 0.938, 0.285, 0.731, 0.348, 0.053, 0.843, 0.799, 0.983, 0.549, 0.413, 0.311, 0.854, 0.842, 0.488, 0.485, 0.718, 0.24, 0.999, 0.977, 0.382]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
142,"['The', 'image', 'captures', 'a', 'serene', 'outdoor', 'scene', 'of', 'two', 'children', 'sitting', 'on', 'the', 'grass', 'and', 'eating', 'watermelons.', 'They', 'are', 'sharing', 'both', 'fruits,', 'enjoying', 'their', 'time', 'together.', 'The', 'sky', 'appears', 'to', 'be', 'blue', 'and', 'hazy,', 'adding', 'a', 'sense', 'of', 'beauty', 'to', 'the', 'environment.', ""There's"", 'also', 'a', 'chair', 'nearby', 'their', 'sitting', 'spot,', 'and', 'it', 'seems', 'like', 'a', 'cozy', 'and', 'relaxing', 'atmosphere.</s>']","[0.596, 0.866, 0.067, 0.591, 0.116, 0.149, 0.781, 0.186, 0.917, 0.112, 0.686, 0.779, 0.213, 0.91, 0.154, 0.423, 0.528, 0.325, 0.467, 0.066, 0.004, 0.026, 0.134, 0.327, 0.757, 0.00441, 0.298, 0.005, 0.097, 0.605, 0.979, 0.265, 0.366, 0.013, 0.209, 0.303, 0.282, 1.0, 0.001, 0.951, 0.98, 0.048, 0.103, 0.434, 0.916, 0.064, 0.111, 0.0, 0.33, 0.000257, 0.075, 0.018, 0.473, 0.261, 0.294, 0.024, 0.349, 0.512, 0.213]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
143,"['The', 'image', 'shows', 'a', 'bustling', 'open-air', 'marketplace', 'with', 'people', 'standing', 'around', 'a', 'table,', 'likely', 'selling', 'or', 'viewing', 'different', 'types', 'of', 'seafood.', 'There', 'are', 'two', 'women', 'sitting', 'at', 'the', 'table.', 'The', 'table', 'is', 'filled', 'with', 'an', 'abundant', 'assortment', 'of', 'seafood', 'items,', 'some', 'placed', 'in', 'bowls,', 'while', 'others', 'are', 'laid', 'out', 'on', 'the', 'table.', 'Among', 'the', 'various', 'seafood,', 'there', 'is', 'a', 'noticeable', 'misalliance', 'of', 'a', 'cup,', 'likely', 'an', 'unrelated', 'item,', 'placed', 'on', 'the', 'table.', 'The', 'overall', 'atmosphere', 'of', 'the', 'image', 'appears', 'to', 'be', 'lively,', 'with', 'the', 'main', 'focus', 'being', 'the', 'market', 'and', 'the', 'people', 'surrounding', 'the', 'seafood-filled', 'table.</s>']","[0.708, 0.781, 0.119, 0.8, 0.041, 0.053, 0.656, 0.312, 0.124, 0.096, 0.533, 0.47, 0.207, 0.063, 0.563, 0.116, 0.005, 0.034, 0.395, 0.999, 0.27, 0.353, 0.686, 0.021, 0.247, 0.123, 0.297, 0.872, 0.776, 0.239, 0.407, 0.742, 0.592, 0.997, 0.14, 0.226, 0.081, 0.996, 0.298, 0.09201800000000002, 0.011, 0.053, 0.466, 0.588, 0.208, 0.942, 0.779, 0.159, 0.976, 0.47, 0.805, 0.812, 0.01, 0.883, 0.134, 0.627, 0.609, 0.47, 0.485, 0.099, 0.007, 0.549, 0.192, 0.02, 0.052, 0.058, 0.11, 0.002046, 0.43, 0.309, 0.964, 0.942, 0.294, 0.363, 0.644, 0.484, 0.995, 0.037, 0.077, 0.582, 0.944, 0.575, 0.606, 0.125, 0.013, 0.967, 0.628, 0.542, 0.142, 0.143, 0.724, 0.217, 0.03, 0.779, 0.357, 0.951]","[False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
144,"['The', 'image', 'showcases', 'a', 'blue', 'background', 'where', 'a', 'bald', 'eagle', 'is', 'soaring', 'through', 'the', 'air.', 'It', 'is', 'in', 'the', 'process', 'of', 'either', 'taking', 'off', 'or', 'landing,', 'as', 'indicated', 'by', 'the', 'motion', 'of', 'the', 'bird', 'and', 'the', 'water', 'below.', 'In', 'the', 'water,', 'there', 'is', 'a', 'small', 'shark,', 'possibly', 'a', 'baby', 'eel', 'or', 'an', 'amphibian.', 'The', 'shark', 'appears', 'captivated', 'by', 'the', 'bird', 'in', 'flight.', 'Despite', 'the', 'presence', 'of', 'the', 'shark,', 'the', 'main', 'focus', 'of', 'the', 'image', 'is', 'the', 'impressive', 'bird', 'of', 'prey', 'in', 'action.</s>']","[0.767, 0.873, 0.091, 0.752, 0.009, 0.001, 0.031, 0.588, 0.257, 0.986, 0.668, 0.048, 0.094, 0.954, 0.489, 0.073, 0.283, 0.045, 0.531, 0.71, 1.0, 0.005, 0.137, 0.697, 0.708, 0.65, 0.296, 0.074, 0.994, 0.533, 0.034, 0.439, 0.392, 0.537, 0.013, 0.629, 0.269, 0.055223999999999995, 0.081, 0.857, 0.667, 0.553, 0.812, 0.891, 0.117, 0.0007920000000000001, 0.35, 0.628, 0.098, 0.042, 0.173, 0.091, 0.019, 0.683, 0.213, 0.273, 0.001, 0.86, 0.973, 0.269, 0.088, 0.553, 0.013, 0.691, 0.334, 0.999, 0.525, 0.523, 0.68, 0.118, 0.918, 0.489, 0.975, 0.478, 0.448, 0.806, 0.081, 0.195, 0.327, 0.998, 0.155, 0.399]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, True, True, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
145,"['The', 'image', 'features', 'a', 'woman', 'holding', 'an', 'apple', 'while', 'sitting', 'on', 'top', 'of', 'a', 'mountain,', 'likely', 'relishing', 'the', 'breathtaking', 'view', 'around', 'her.', 'She', 'stands', 'in', 'a', 'mountainous', 'and', 'scenic', 'landscape,', 'with', 'the', 'apple', 'in', 'her', 'hand', 'and', 'her', 'eyes', 'open', 'wide,', 'possibly', 'amazed', 'by', 'the', 'sight.', 'The', ""woman's"", 'white', 'shirt', 'and', 'the', 'surrounding', 'environment', 'provide', 'a', 'sense', 'of', 'serenity', 'and', 'beauty.</s>']","[0.58, 0.912, 0.598, 0.993, 0.542, 0.022, 0.374, 0.927, 0.215, 0.434, 0.569, 0.209, 0.999, 0.937, 0.375, 0.114, 0.001, 0.846, 0.3, 0.794, 0.18, 0.000998, 0.438, 0.007, 0.038, 0.166, 0.072, 0.005, 0.031, 0.122, 0.179, 0.296, 0.299, 0.287, 0.894, 0.864, 0.067, 0.174, 0.075, 0.035, 0.12617799999999998, 0.179, 0.011, 0.707, 0.848, 0.042, 0.387, 0.247, 0.024, 0.517, 0.295, 0.259, 0.056, 0.387, 0.044, 0.872, 0.331, 0.999, 0.28, 0.745, 0.049]","[False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
146,"['The', 'image', 'displays', 'a', 'beautiful', 'sunrise', 'over', 'a', 'large,', 'lush', 'field.', 'The', 'sky', 'is', 'filled', 'with', 'warm,', 'vibrant', 'colors,', 'signaling', 'the', 'beginning', 'of', 'a', 'new', 'day.', 'In', 'the', 'foreground,', 'a', 'tree', 'stands', 'tall,', 'reaching', 'towards', 'the', 'open', 'field,', 'and', 'it', 'appears', 'to', 'be', 'in', 'full', 'bloom,', 'adding', 'to', 'the', 'scenic', 'view.', 'The', ""sun's"", 'rays', 'cast', 'a', 'golden', 'glow', 'over', 'the', 'landscape,', 'creating', 'a', 'serene', 'and', 'picturesque', 'scene.</s>']","[0.923, 0.841, 0.044, 0.937, 0.2, 0.206, 0.187, 0.878, 0.173, 0.314, 0.16, 0.345, 0.334, 0.596, 0.278, 1.0, 0.159, 0.204, 0.667, 0.002, 0.788, 0.471, 0.999, 0.902, 0.946, 0.999, 0.235, 0.903, 0.225, 0.317, 0.045, 0.761, 0.0077599999999999995, 0.031, 0.271, 0.987, 0.006, 0.009869, 0.084, 0.066, 0.456, 0.667, 0.927, 0.035, 0.087, 0.006216, 0.354, 0.486, 0.999, 0.056, 0.182, 0.408, 0.161, 0.703, 0.163, 0.772, 0.098, 0.729, 0.439, 0.981, 0.256, 0.448, 0.745, 0.749, 0.814, 0.681, 0.614]","[False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
147,"['The', 'image', 'features', 'a', 'serene', 'scene', 'of', 'a', 'body', 'of', 'water', 'with', 'several', 'boats', 'floating', 'on', 'it.', 'There', 'are', 'three', 'boats', 'in', 'the', 'water,', 'with', 'one', 'boat', 'located', 'towards', 'the', 'left', 'side,', 'another', 'boat', 'in', 'the', 'middle,', 'and', 'the', 'third', 'boat', 'on', 'the', 'right', 'side.', 'In', 'addition', 'to', 'the', 'boats,', 'there', 'are', 'three', 'people', 'visible', 'in', 'the', 'scene.', 'One', 'person', 'is', 'standing', 'near', 'the', 'left', 'boat,', 'another', 'person', 'is', 'located', 'near', 'the', 'middle', 'boat,', 'and', 'the', 'third', 'person', 'is', 'standing', 'close', 'to', 'the', 'right', 'boat.', 'The', 'presence', 'of', 'these', 'individuals', 'suggests', 'that', 'they', 'might', 'be', 'enjoying', 'the', 'view', 'or', 'engaging', 'in', 'some', 'water-related', 'activities.</s>']","[0.938, 0.822, 0.373, 0.736, 0.413, 0.296, 0.597, 0.223, 0.289, 1.0, 0.988, 0.501, 0.294, 0.545, 0.563, 0.557, 0.408, 0.519, 0.894, 0.219, 0.463, 0.406, 0.548, 0.377, 0.552, 0.598, 0.345, 0.166, 0.164, 1.0, 0.75, 0.089244, 0.749, 0.369, 0.457, 0.998, 0.633, 0.999, 0.843, 0.753, 0.859, 0.269, 1.0, 0.925, 0.04566800000000001, 0.237, 1.0, 1.0, 1.0, 0.004, 1.0, 1.0, 1.0, 0.006, 1.0, 0.163, 1.0, 1.0, 1.0, 1.0, 0.004, 1.0, 0.116, 1.0, 1.0, 0.037, 1.0, 1.0, 0.2, 1.0, 0.083, 1.0, 1.0, 0.06, 0.005, 1.0, 1.0, 1.0, 1.0, 1.0, 0.059, 0.011, 1.0, 1.0, 0.362, 1.0, 1.0, 1.0, 1.0, 0.004, 1.0, 1.0, 0.113, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.118, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
148,"['The', 'image', 'features', 'a', 'woman', 'standing', 'next', 'to', 'a', 'white', 'horse.', 'She', 'is', 'petting', 'the', ""horse's"", 'nose,', 'creating', 'a', 'tender', 'moment', 'between', 'the', 'woman', 'and', 'the', 'horse.', 'The', 'woman', 'is', 'wearing', 'a', 'white', 'dress,', 'which', 'complements', 'the', ""horse's"", 'color.', 'The', 'scene', 'appears', 'to', 'be', 'set', 'in', 'a', 'park', 'or', 'a', 'similar', 'outdoor', 'location.</s>']","[0.677, 0.892, 0.493, 0.984, 0.37, 0.263, 0.564, 1.0, 0.939, 0.553, 0.959, 0.576, 0.402, 0.159, 0.899, 0.883, 0.448, 0.199, 0.92, 0.271, 0.598, 0.81, 0.425, 0.409, 0.996, 0.941, 0.541, 0.777, 0.548, 0.369, 0.604, 0.921, 0.592, 0.003588, 0.433, 0.52, 0.874, 0.367, 0.432, 0.436, 0.577, 0.23, 0.897, 0.856, 0.486, 0.716, 0.761, 0.186, 0.558, 0.426, 0.28, 0.534, 0.414]","[False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
